LUCETTA,F
FRANCOAUGUSTO,M
IVAN CARLO,M
ATTILIO,F
GIOVANMARCO,M
ORMENA ORESTE,M
ANFDREA,M
HELDER,M
GIANGIORGIO,M
ALDO MATTEO,M
GIACOMO ALDO,M
ARMANDO LUIGI,M
ANNA MAURA,F
GIUSEPPINA ADOLFINA,F
SISIO,M
PIER DOMENICO EUGEN,M
PIER DOMENICO EUGENI,M
LUIGI ALDO,M
MARIO RENATO,M
GIORGIO GIACOMO,M
MAURO COSTANZO,M
ALESSANDRO MASSIMO,M
GIUSEPPE ANTONIO BIA,M
SILVIO GIACOMO GIOVA,M
ANNA ROSALBA,F
PIERGIORGIO CARLO,M
BARTOLOMEO,F
FRANCO SANTINO,M
SERENA ANNA,F
CATERINA BRUNA,F
SABINA,M
SOLVANO,M
MAURO AGOSTINO,M
EDOARDO GIUSEPPE,M
MARCO GIUSEPPE MARIA,M
GIUSEPPE OTTAVIO,M
CLAUDIO FRANCO,M
GIOVANNA CAROLINA,F
ODALDO ALBERTO,M
OBALDO ALBERTO,M
GIUSEPPE LIVIO,M
COLOMBANO,M
VALTER DOMENICO,M
ANDREA SEBASTIANO,M
EDOARDO MATTEO,M
GIUSEPPE EDOARDO,M
ANGELO LUIGI MARIA,M
DARIO LORENZO,M
CHRISTIANE,F
PIERO\,CARLO,M
FRANCESCO MARIA,F
GIORGIO,F
LUIGI URBANO,M
PIETRO LORENZO,M
GI+N LUCA,M
ALFIO OSCAR,M
MATTERINO,M
GOILIO,M
SPIRITO,M
RAFAELA,F
GEO,M
ANNA JOLANTA,F
ALDO BERNARDINO,M
ELISA MARIA,F
ROSAVICA,F
VANDA ERNESTINA,F
ANDREA GIACOMO,M
GINFRANCO,M
EGIDIO UMBERTO,M
ROSA GIUSEPPINA,F
OLIDIO,M
DOMENICO ANGELO,M
FRANCO MARCELLO,M
BRUNA STEFANIA,F
PIETRO G.BATTISTA,M
GIANBARTOLO,M
MARIA CARLA,M
ANNA FERDINANDA,F
BERNARDINO ANGELO,M
CARLO DELFINO,M
PETER JOE,M
LUIGI MARCO,M
BEPPE MARIO,M
ANGELA MARIA PIA,F
DANILO GIUSEPPE,M
PIER MARCO,M
LUCIANO RENATO,M
CLAUDIO EMANUELE,M
LIVIO GIOVANNI,M
ANA LINDA,F
PAOLA RAFFAELLA,F
GINO FILIPPO,M
VITTORIA ANNA,F
JOSETTE CLAUDE,F
SILVIO FIORENZO,M
ALDO FRANCO,M
GIANBEPPE,M
HENDRIK,M
GIANRENZO,M
MARGHERITA DANIELA,F
ALDO AGOSTINO,M
ALESSIA MARIA,F
GIALUCA,M
GIOVANNI BARTOLOMEO,M
ANNITA MARINO,F
PIERO LUCIANO,M
FELICITA,F
VALTER FRANCO,M
ADELLO,M
PAOLO SILVANO,M
MARCELLO MASSIMO,M
MOH'D,M
MARIA ADELINA,F
NATALE MARCELLO,M
MANUELA CECILIA,F
SHEILA,F
GIANNI MICHELE,M
ALBANO LINO,M
GIAN BRUNO,M
ROSAURO,M
MARIO FLAVIO,M
GIOIETTA,F
GIUNIA,F
ANZIO,M
ENRICO LUCA,M
GIULIA,M
SANDRO ROCCO,M
IDA IN BRAZZINI,F
SAULO,M
TEA,F
TONELLA,F
NICOLO' LUCA,M
METELLO,M
INDRO,M
GASPARE LUCIO,M
EMILE,M
PAOLA IN BENASSI,F
IVANGIORGIO,M
PAOLA IN MENGOZZI,F
CHRISTOPHER,M
MARIA PIA CONCETTA,F
PAOLO AUGUSTO,M
MERY,F
OLMO,M
MARIO CHRISTIAN,M
ENZA,M
FLORESTANO,M
SAVERIO OTELLO,M
EUPLIO,M
ANTONIO GERARDO,M
MARIO ANIELLO,M
AGOSTINO POMPEO,M
EDMONDO ANTONIO,M
LIBERO MICHELE,M
PALKAM,M
SAVINO ANTONIO,M
REMO CLODOVEO,M
MIMMA GIULIA,F
MATTEO DOMENICO,M
NICOLA MARIA,F
GIUSEPPE CIRILLO,M
LUCIA GERARDA,F
DOMENICO SAVINO,M
MATTIA LUCIANO,M
ANTONIO PIO,M
VINVENZO ROSARIO,M
MARIOPPE,M
FANO,M
ACHILLE MARIO,M
EMMA ANNA,F
VITO AURELIO,M
PALMA MARIA,F
ROCCO MASSIMILIANO,M
VALTER ANTONIO,M
SANZIO NICOLA,M
SILVIO VITTORIO,M
ODDO,M
FRANCESCO FELICE,M
SAVINO VINCENZO,M
BIAGIO NATALE,M
CIRO LUIGI IRGO,M
RAIMONDO MASSIMO,M
FRANCECO PIO,M
MARIO NINO,M
PAOLO PALMIRO,M
ANTONIO FEDERICO,M
MATTEO CARLO,M
SILVIO ROSARIO,M
MARIO GERARDO CARMIN,M
MICHELA FILOMENA,F
DONATO SALVATORE,M
GIOVANNI ELIA MARIO,M
DONATO ALBINO,M
STEFANO LUIGI,M
FABRIZIO ANTONIO E.,M
DOMENICO ALFONSO,M
PASQUALE MARCELLO,M
ANTONIO WALTER,M
LUCIANO ALFONSO,M
MARIA MICHELA L.,F
PAOLO ANTONIO G.,M
AMEDEO GAETANO,M
LIBERO MARIO,M
LAZZARO ANTONIO,M
ROSA MARIA ROSARIA,F
SALVATORE ANTONIO P.,M
PASQUALE COSTANTINO,M
NICOLA MARIANO D.,M
GIANFRANCO EUGENIO,M
MATTEO ANTONIO,M
ETTORE FORTUNATO,M
ALDO SEVERO CIRO,M
ARISTIDE MATTEO,M
FRANCESCO MARIA CIRO,M
FELICE UMBERTO,M
RUGGERO PALMINO,M
GIAMPERO NTONIO,M
VITTORIO GIACOMO,M
ANTONIO ULISSE ALDO,M
STEFANO PIO,M
GIANFRANCO ANTONIO,M
PRIMIANO PIO,M
CAMILLO ANTONIO,M
VINCENZO GERARDO ANT,M
GIUSEPPE POMPEO,M
GIONA,M
PATRIZIO,F
GIOVANMATTEO,M
ALEN,M
NIVARDO,M
GIDIO,M
EDIO,M
KABIR,M
EVANGELISTA,M
MAURO ADRIANO,M
PIERAUGUSTO,M
GIANSANTE,M
ADELE CHIARA,F
ODO,M
OLIVES,M
FLEANA,F
MALIO,M
MIKE,M
PARIDE EUGENIO,M
MARIANO SALVATORE,M
GIOV.MARIA,M
ORAZIO PAOLO,M
IVAN FILIPPO,M
FILIPPO NATALE,M
CLINDO,M
FINANZIO,M
PIETRO ANNUNZIO,M
FRANCO DARIO,M
ERNESTO E.A.,M
BRUNO VINCENZO,M
ANTONIO DETTO TONINO,M
PIO DOMENICO,M
SILVESTRA MARIA,F
DARIO MAURO,M
FRANCESCA MARYSE,F
GENTILE,M
UGO AMBROGIO,M
ANNA SALOME,F
EMILIO GENNARO,M
LUCIANO LORETO,M
FREDERICK GERANTO,M
MAURIZIO ANNINO,M
LUCIO ANTONIO,M
ATTILIO ALFREDO,M
LUCIA ELENA,F
RENATO EDOARDO,M
DONATO VINCENZO,M
EMILIO GABRIELE,M
RENZO RAFFAELE,M
SIMONA ROCCHINA,F
PATRIC GIUSEPPE,M
BENEDETTO MARIO,M
TOMMASO ANTONIO,M
VITTORIO BELANDINO,M
MARIO GIOVANNINO,M
ERNESTO ANTONIO,M
SALVATORE ERCOLE,M
SUADA,F
NICANDRO ANTONIO,M
SAVO,M
ENZO FELICE,M
POMPEO GIUSEPPE,M
ALFREDO FRANCESCO,M
MAURO BENEDETTO,M
CHRISTIAN SARO,M
ENRICA,M
AMALFI,M
ADRIANO MASSIMO,M
EDOARDO ANTONINO,M
EMANUELA VERONICA,F
LARS,M
ELVANA,F
MAURO VALERIO,M
ELISABETTA MARIA,F
MONICA MARTINA MARIA,F
EMMAROSA,F
MARISA MARIQUITA,F
FILIPPO PINUCCIO,M
IVAN DANIELE,M
PIERO ENRICO,M
PAOLA MICHELA,F
CANDIDO CLAUDIO,M
PIETRO LUCIANO,M
FLORENZO,M
GIUSEPPE SANTINO,M
ERCOLE ANDREA,M
SALVATORE OTTAVIO,M
GABRIELLA CATERINA,F
EMILIO NAZZARENO,M
ALDO LUCIANO,M
FRANCO NINO,M
AMEDEO MARCELLO,M
SERGIO GIAN CARLO,M
ALMA GIANNA,F
PELLEGRO,M
BENEDETTA CLIO,F
CLAUDIA VICTORIA,F
AGOSTINO STEFANO,M
GIGLIOLA ROSA,F
EZIO REMO,M
ANDREA ORESTE,M
ANTONIO RICCARDO,M
ARMANDO GIUSEPPE EZI,M
CARLO ROCCO,M
MARCO FILIPPO,M
GUIRARDO,M
GIANROMEO,M
ARNALDO OLINTO,M
GIOVANNI GUALBERTO,M
GAETANINO GIOVANNI,M
CLAUDIO AGOSTINO,M
CRISTINO,M
ERMES GIORGIO,M
ANDREA TOMASO,M
ALESSANDRO GAETANO,M
ALFIO GIANNI,M
TOMASO GIORGIO,M
GIANTEO,M
BRUNO AGOSTINO,M
MAURIZIO LORENZO,M
FEDERICO PIETRO,M
PAOLO MARCO,M
DOMENICO ITALO,M
ATTILIO MASSIMO,M
ANTONIO DOVIGLIANO,M
NORDIO,M
ALEKSANDRO,M
PAOLO GIACOMO,M
GUIDO GERMANO,M
BOZIDAR,M
NATASA,F
SUZANA,F
LIONELLA MARCELLA,M
BOU,M
ANTONIO DAVIDE,M
VIKTORIYA,F
DAMIAN,M
DOMINIK,M
MAJA,F
SUNA,F
LADI,M
VESNA,F
SLAVKO,M
JULIJAN,M
PAOLO SIGFRIDO,M
ELISMO,M
ONELIA,F
GIUSEPPE ZAFFERINO,M
ORIA,F
RIO,M
ZELINO,M
VIRIO,M
UNICO,M
LANCIOTTA,F
EVANS,M
ALIDIANO,M
GUIDO-MARIO,M
AFFRICO,M
PIER GIORGIO,F
AZELIO,M
GIORGIO PAOLO,M
ORANO,M
QUARTILIO,M
VALFREDO,M
CONCETTA EMILIA,F
DIVA,F
PERGENTE,M
MARIA VALERIA,F
MARZIO FLAVIO,M
ALERIO,M
ERMINIO MAURO,M
SILLA,M
GUIDO MARIO,M
DIANO,M
FRANCO ATTILIO,M
MARIA NICOLETTA,F
JOSE,F
IVO ALVARO,M
ADELE ELENA,F
SELENIA,F
THOMAS JOHANNES M.,M
GINO ANGELO,M
PIO AUGUSTO,M
MARIOLINO,M
DERIK,M
ROBJ,M
FILIPPO RINALDO,M
LINO RENZO,M
TEKLE',M
CLUADIO,M
EMIDIA,F
MARIA DONATELLA,F
ADRIANO ITALO,M
VITTORIO ELVIO,M
PAOLO LODOVICO,M
CONCETTO PIETRO,M
GIOVANNI TITO,M
VITTORLIVIO,M
MARIA GIACINTA,F
MARCO CLAUDIO,M
ISIO,M
GEROLAMA,F
JEAN MARIE,M
AMERICO DETTO CHICCO,M
MARIO SERGIO,M
EUTILIO,M
DARIO EDMONDO,M
VINCENZO EMILIO,M
BIAGIO AURELIANO,M
LIDA,F
NINO BAMBINO,M
C.ARMANDO,M
ALFREDO BRUNO,M
FRANCA ELENA,F
RAFFAELE EDOARDO,M
NUNZIO GERMANO,M
FALCO,M
ANTHONY JASON,M
MAMBRINO FABRIZIO,M
ERMERO,M
NICOLA SERGIO,M
GIOSAFATTE,M
MIMINO,M
GENI PASQUALE,M
MARIA CESIDIA,F
SIRO PIETRO,M
ARMIDORO,M
ANTONIO TIBERIO,M
ILIO NINO,M
REN+ LUIGI IURI,M
ARTESIO,M
EMILIO GEREMIA,M
ANGELO GUALTIERO,M
VALENTINO MICHELE,M
ALIDO,M
PELINO,M
FIORANGELO,M
PRIMO ANGELO,M
BERTA,F
ROSANNO,M
GIANCLEMENTE,M
SANDRO ANTONIO,M
HUMBERTINO,M
GOFFEDRO,M
CORRADO ANGELO,M
CLAUDIO ALFIO,M
FIORENZO M.,M
MARIVERA,F
ALWIN,M
GIORGIO ALDO,M
ADELCHI PASQUALE,M
MAURO ANTONELLO,M
UGAVINCENZINA,F
GIAMPIO,M
ULPIO,M
SANDRO ALDO,M
SIMPLICIO,M
ANGELO SIMONE,M
PALMINO NICOLA,M
AIMONE CESIDIO,M
ITALO ELEUTERIO,M
CINZIA SETTIMIA,F
CARLO ISIDORO,M
GUIDO FIRMINIO,M
FELICE EGIDIO,M
SALVATORE EZIO,M
RIZZIERI RENZO,M
SANDRO CARMINE,M
JUAN OLINDO,M
SESTINA,F
MARCO LEUCIO,M
TONY GABRIELE,M
GIANCATERINO,M
PASQUALE B.,M
CARMINE V.,M
ANTONIO AQUILIO,M
FLORENTINO,M
DANIELO ANGELO,M
CARLA DANIELA,F
SABRINA OLIMPIA,F
ANTONIO DIODATO,M
MARIA OLIMPIA,F
GAETANO ROCCO,M
RENATO BONIFACIO,M
ALVIO,M
LUCA CLAUDIO,M
MAURO FABRIZIO,M
GINO GABRIELE,M
VITALIANO AMEDEO,M
SERAFINO MAURIZIO,M
JOHN BENARDO,M
CESIDIO VITTORIO,M
AMERICO DOMENICO,M
GIANCARLO FERDINANDO,M
EINO,M
CANDIDORO,M
CESIDIA,F
MONTAGNINA,F
CLAUDIO DUILIO,M
GIACOMO RAUL,M
ARGENIO,M
NAIDA,F
ENZO GIANFRANCO,M
ADASTRO,M
NICHOLAS,M
DINI,M
PAOLA SIMONA,F
KRISTOPHER,M
AMEDEO FRANCO,M
GIOBATTA,M
PIER GINO,M
PIERANTONIO GADI,M
MARISA EMILIA,F
IVIO,M
MLANFRANCO,M
BELLA MARIA GIOVANNA,F
SALVATORE MATTEO,M
CHRYSTIAN,M
IMERE,M
EMILIO EMANUELE,M
OTTAVIANA,F
MARIO STEFANO,M
ENRICO GUIDO,M
LUCIA MARIAEMILIA,F
AGRIPPINA,F
PIO CLAUDIO,M
WILLIAMS,M
ANTONIO ELEUTERIO,M
ANGELA NATALIA PIERI,F
EDWARD,M
NOLBERTO,M
SABINO ANTONIO,M
GIUEPPE,M
MARIO PASQUALE,M
QUINTO PIETRO,M
LORENZO GIULIO,M
SANDRO MARCELLO,M
VALTERINO,M
GUIDO MARTINO,M
WALTER RENZO,M
VINCENZO CAPPASANTA,M
VINCENZO PARENTONE,M
AGOSTIN,M
GINO CESARE,M
ELISA PIA,F
MARIO GINO,M
VINCENZO SILVINO,M
ANTONIO EDIS,M
ANGELO GIANCARLO,M
BENITO PIETRO,M
NAZARENO VITTORIO,M
MARIANO ROSARIO,M
Elidio,M
Famiano,M
Antonangelo,M
ROMANO GIORGIO,M
ANNAMARIA GRAZIA,F
DONATO ROSARIO,M
ANNA EVELINA,F
PIETRO ROSARIO,M
DORIS,F
ANTONIO detto ANTONELLO,M
FAUSTO MARIA,M
DORE,M
GAVINO RAIMONDO,M
ANTIOCO DETTO CHICCO,M
BACHISIO SILVIO,M
VITTORIO RENATO,M
CICITO,M
GIANVALERIO,M
MARA ENRICA,F
RICCARDO ERASMO,M
GIANCARLO FILIPPO,M
AUGUSTO MARIO,M
SPARTICO,M
ELDO,M
GIGINO,M
REMO GIUSEPPE,M
GIUSEPPE ROLANDO,M
ROBERTO IVAN,M
ANGELO EMILIO,M
BARTOLOMEO WALTER,M
GIULIO GIACOMO,M
ELEONORA FR.SCA BRIG,F
Afredo,M
Gianpero,M
Maurizio Pietro,M
Giliberto,M
Maria Clelia,F
Maria C.a.,F
Modesto Mario,M
Lisandro,M
Elvise,M
Antonia Emiliana,F
Giuseppe Aurelio,M
Alessandra Carla,F
Giovanni Romeo,M
Anna Marina,F
Tomasino,M
Paola Carla,F
Gianfranco Lorenzo,M
Sergio Urbano,M
Giovanni Ruggero,M
Paolo Gaspare,M
Silvia Angela,F
Chiara Matilde,F
Eleno Felice,M
Francesco Matteo,M
Rosi,M
Vasco Giorgio,M
Maurizio Giorgio,M
Livio Agostino,M
Salvatore Massimo,M
Sara Rita,F
Roberto Fiorentino,M
Tito Romolo,M
Antonino Carlo,M
Cornelis,M
Sunta,F
Antonio Giuliano,M
Eugenio Maria Luigi,M
Pier Damiano,M
Stefano Emilio,M
Enrico Arturo,M
Luciano Cesare,M
Ilario Augusto,M
Valerio Carlo,M
Secondina Dilia,F
Gianmanuele,M
Marzani Alberto,M
Francesco Riccardo,M
Pier Paolo Gino,M
Edoardo Aldo,M
Gabriele Camillo,M
Elio Palmino,M
Angelo Camillo,M
Camillo Giovanni,M
Gian Luigi Angelo,M
Ettore Primo,M
Marta Clara,F
Gianpiero Germano,M
Marco Paolo Pietro,M
Romano Fausto,M
Luigi Rosano,M
Bruno Francesco,M
Claudio Umberto,M
Ludmilla,F
Ferminio,M
Antonella Giuseppina,F
Lorena Giuseppina,F
Valerio Esterino,M
Sandrino Piero,M
Pietro Bernardo,M
Claudinoro Lorenzo,M
Attilio Giulio,M
Gianfranco Stefano,M
Enza Salvatrice,F
Maria Palma,F
Tiziana Maria Amalia,F
Giuseppe Attilio,M
Enzo Luigi Guido,M
Giovanni Gerolamo,M
Giuseppina Domenica,F
Pier Franco Natalino,M
Gianfranco Carlo,M
Zenobbia Luigina,F
Audin,M
Guido Daniele,M
Tommaso (nino),M
Simone Igor,M
Giovanni Gian Carlo,M
Anna Michelina,F
Antonella Mariacarla,F
Igor Serafino,M
Alessio Angelo,M
Giandomenica,F
Gian Piero Severo,M
Tomaso Remo,M
Ziad,M
Maria Amalia,F
Ermanno Fernando,M
Flavio Angelo,M
Ernie,M
Massimo Giacomo,M
Zeno Giuseppe,M
Daniele Detto Calo,M
Teresa Carla,F
Luciano Massimo,M
Ubaldo Tommaso,M
Maura Cristina,F
Pasquale Renato,M
Luca Domenico,M
Maria Luisa Emilia,F
David Maria,M
Bartolomeo Pietro,M
Piero Vito,M
Franco Gino,M
Cassandra,F
Adria,F
Lucio,F
Geraldine,F
Alejandra Patricia,F
Edda Liliana,F
Franco Flavio,M
Luisella Valentina,F
Lucia Maurizia,F
Manlio Giovanni,M
Claudia Daniela,F
Luitprando,M
Lucia Manuela,F
Ivana Carla,F
Italo Francesco Gius,M
Sergio Vittorio,M
Maggiorina,F
Lara Isabella,F
Michele Ferdinando,M
Anteo,M
Carlo Marco,M
Francesco Bruno,M
Vanni Mario,M
Carmine Marco,M
Sabbrina,F
Alide Francesco,M
Dario Angelo,M
Ligurio,M
Gerardo Pasquale,M
Nicolangelo Pasquale,M
Antonio Pellegrino,M
Filomeno Cosimo,M
Palerio,M
Luigi Tullio,M
Giuseppeantonio,M
Angelo Alessandro,M
Amorosa,F
Antonio Mariano,M
Salomone Leonardo,M
Maccaldo,M
Genuino,M
Eustachio Claudio,M
Vito Marino,M
Giacinto Caludio,M
Rosa V.za G.nna,F
Franccesca,F
Angelosante,M
Martire,M
Pietro Detto Pietro,M
Cosmo Alberto,M
Pasquale Sergio,M
Anna Elisabetta,F
Anna Carmela,F
Elico Rocco,M
Vito Paolo,M
Ismalia,F
Vito Rocco,M
Denio,M
Etienne,M
Sannio Giovanni,M
Silvestro Alessandro,M
John Antonio,M
Carmine Agostino,M
Nicola Danilo,M
Rosalida,F
Tommaso Nicola,M
Mario Tommaso,M
Donato Pio,M
Gennarino Francesco,M
Miguel,M
Carminantonio,M
Mennato,M
Giuliano Vito G.,M
Michele Lucio,M
Michele Giovanni,M
Alfredo Lucio,M
Assuntino Biagio,M
Alfonfo,M
Enzina,F
Teofilo,M
Nunzio Santuccio,M
Lucio Carmine,M
Annalina,F
Lucio Bernardino,M
Nazzareno Giovanni,M
Nicolina Reparata,F
Giovino,M
Dora Francesca,F
Graziano Giorgio,M
Ciro Donato,M
Lupo,M
Pascual Alejandro,M
Nunziante Nazzaro,M
Angelo Giosue',M
Rino Emiddio,M
Angelomario,M
Paola Maddalena,F
Monica Romana,F
Pierpaolo Antonio,M
Anselmo Stefano,M
Ettore Emanuele,M
Jean Pietro,M
Francesco Danilo,M
Michele Oriele,M
Angelo Romeo,M
Angelo Renato,M
Rosaria Maria,F
Michela Adelaide,F
Luigia Cinzia,F
Pazienza,M
Ivan Antonio,M
Vito Alberto,M
Elena Valentina,F
Francesco Stefano,M
Bruna Giuseppina,F
Patrizia Elena,F
Fabio Tranquillo,M
Adriano Giuseppe,M
Emanuela Monica,F
Manuel Angelo,M
Igor Massimo,M
Teresina Angela,F
Gian Bartolo,M
Dorangelo,M
Yvette,F
Daniele Leonardo,M
Martir Giuliano,M
Alcide Romano,M
Tarenzio,M
Alipio,M
Fabio Luca,M
Riviero,M
Arvit,M
Giovanni Elia,M
Caterina Bartolomea,F
Graziosa,F
Marta Letizia,F
Elena Priscilla,F
Sergio Michele,M
Elio Bernardino,M
Maria Erika,F
Livio Ruggero,M
Danillo,M
Alberico Ezio,M
Valda,F
Margarete,F
Jose' Alcibiades,M
Klauspeter,M
Anna Agnes,F
Meinhart,M
Carl,M
Hans Joachim,M
Anna Katharina,F
Reinhild,F
Bruna Enrica,F
Mario Enzo,M
Mario Mauro,M
Diego Luca,M
Emanuele Giuseppe,M
Ladislao,M
Giov Maria,M
Roberto Fausto,M
Lauro Valerio,M
Damiano Giuseppe,M
Daniela Maria,M
Debhora,F
Aldo Massimo,M
Mattia Giandomenico,M
Giovanni Remo,M
Cassia,F
Giuseppe Antonio Sal,M
Gimbattista,M
Pompea,F
Linetta,F
Radhouan,M
Giovanni Gialeto,M
Luciano Alberto,M
Carmelo Isidoro,M
Anna Virginia,F
Efisio Andrea,M
Emma,M
Paolo Nicola,M
Francesco Silvio,M
Annalaura,F
Jeanette,F
Gioacchino Gaetano,M
Liberina,F
Gervaso,M
Giancola,M
Arturo Vincenzo,M
Luigi Pardo,M
A. Oreste,M
Rocco Franco,M
Basso A.,M
Giacomo Mario,M
Amalia Maria,F
Matteo Michele,M
Adriana,M
Sofia Maria,F
Raffaele Achille,M
Agrippino,M
Giovambattista Palme,M
Tommaso Dario,M
Donato Elio,M
Rosario Francesco,M
Sinibaldo,M
Amedea,F
Gennaro Pierino,M
Rosanio,M
Sabatino Nicola,M
Rocco Onofrio,M
Fernando Damiano,M
Ilario Antonio,M
Lucio Isidoro,M
Antonio Pantaleone,M
Grazia Rosa Anna,F
Gaspere,M
Carminuccia,F
Luigino Ugo Umberto,M
Marzia Maria,F
Cesarina Maria,F
Cristian Michelangel,M
Francesco Armando,M
Cterina,F
Catia,M
Antinoro,M
Marcello Giustino,M
Remo Renato,M
Laudio,M
Enzonicola,M
Nicola Filippo,M
Vincenzo Ortenzio,M
Sabatino Gaetano,M
Felice Giuseppe,M
Alfonso Tommaso,M
Maria Luciana,F
Cosmo Lucio,M
Ezio Biagio,M
Guidino,M
Romandino,M
Luigi Rocco,M
Giosia,F
Marco Remo,M
Mara Concetta,F
Corrado Franco,M
Fiorentino Mario,M
Tersilia,F
Iris Maria,F
Giuliano Gilles Anto,M
Giovanni Adolfo,M
Alice Letizia,F
Guido Paolo,M
Giampiera,F
Maria Brigida,F
Gemma Giuseppina,F
Sandro Tullio,M
Mario Umile,M
Santo Francesco,M
Vincenzino Carmine,M
Laurassunta,F
Romolo Ottavio,M
Michelengelo,M
Carmensita,F
Daminano Cosimo,M
Bennardo,M
Eugenio Francesco,M
Assunta Giovanna,F
Leonardo Palmiro,M
Franco Biagio,M
Francesco Andrea,M
Luigi Maria Giovanni,M
Andrea Vincenzo,M
Mariangelina,F
Willians,M
Unberto,M
Annunciato Joseph,M
Biagio Massimiliano,M
Joan,F
Lucio Sereno,M
Aldo Nereo,M
Anna Patrizia,F
Bambina,F
Damiano Massimo,M
Ezio Arnaldo,M
Odelio Enzo,M
Nelda,F
Marco Romeo,M
Gino Maurizio,M
Vittorio Spirito,M
Gian Luca Giacomo,M
Maria Gianna,F
Angela Giacomo,M
Chiafredo,M
Paolino Oreste,M
Gianni Battista,M
Gian Pietro Matteo,M
Stefano Rosario,M
Livio Cesare,M
Floriana Maria,F
Ivana Veronica,F
Livio Antonio,M
Gianfranco Andrea,M
Giovanna Elena,F
Ulrico,M
Daniela Simona,F
Riccardo Giovanni,M
Mauro Leone,M
Patricia Marguerite,F
Candido Giuseppe,M
Mario Paolo Gaetano,M
Remo Roberto,M
Concetto Mario,M
Irio Antonio,M
Vetturio Fabrizio,M
Giovanni Fernando,M
Matteo Fernando,M
Mattea Rosa,F
Giovanni Pio,M
Rocco Pio,M
Valter Antonio F.,M
Valter Antonio F,M
Claudia Vera,F
Salvatore Antonio M.,M
Cherubina,F
Mario Gerardo,M
Domenico Bruno,M
Marylina,F
Antonio\, Pio,M
Dora Rita,F
Mercurio,M
Antonio Ulisse,M
Ivan Matteo,M
Tommasangelo,M
Matteo Melillo,M
Gino Giuseppe,M
Guglielma Bruna,F
Pascale,F
Casadei,M
Lelia Giulia,F
Fabio Guido,M
Luigi Eliseo,M
Giovanni Diego,M
Bruno Sebastiano,M
Loreto Marco,M
Bernardo Maria,M
Italo Celeste,M
Francesco Adelino,M
Stefano Alberico,M
Dino Donato,M
Emilio Loreto,M
Mario Enrico,M
Carmelo Geremia,M
Gino Mariano,M
Nino Tommaso,M
Tolomeo,M
Eugenio Evaristo,M
Biagio Renato,M
Coriolano,M
Marco Noe',M
Marie Stella,F
Nino Luigi,M
Maurizio Loreto,M
Guido Vittorio,M
Vincenza Mirella,F
Giuseppe Giacinto,M
Marcello Piero,M
Renato Jr.,M
Gaetano Arturo,M
Carmine Guerrino,M
Felicetto,M
Antonio Giacinto,M
Alba Loredana,F
Mauro Consalvo,M
Maria Tecla,F
Sofia Aurora,F
Angela Mirella,F
Nicola Renato,M
Marylin,F
Emanuele Giovanni,M
Luca Venceslao,M
Alice Camilla,F
Sandro Assuero,M
Giulio Severo,M
Marina Francesca,F
Paolo Mario,M
Pellegrino Massimo,M
Saino,M
Aldo Mauro,M
Gianna Angela,F
Guido Adolfo,M
Ezio Giuseppe,M
Liciano,M
Jason Lawrence,M
Fulvia Anna Elisa,F
Servio Rocco,M
Corradino Adolfo,M
Arimondo,M
Bruno Osvaldo,M
Ana Maria,F
Paolantonio,M
Rene' Luigi Iuiri,M
Raffaelino,M
Perseo,M
Ianna Franca,F
Cinzia Gabriella,F
Isidoro Carlo,M
Antonio Amato,M
Vittorio Loreto,M
Letizia Anna,F
Maria Piacente,F
Alpino,M
Tomasso,M
Duilio Paride,M
Martorano,M
Leuciantonio,M
Luca Daniele,M
Roberto Luciano,M
Veruschka,F
Xenio,M
Donatuccio,M
Giovanni Walter,M
Fernanda Domenica,F
Antonio Silvano,M
Leonarda Rosaria,F
Giuseppe Liberato,M
Noel Salvatore,M
Rita Marilena,F
Osvaldo Fabio,M
Angelo Emanuele,M
Carla Mariagrazia,F
Dario Carlo,M
Mario G.,M
Cecilia Marta,F
Massimo Flavio Clau,M
Tommaso Luigi,M
Oriele,M
Filippo Giacomo,M
Lucio Giuseppe,M
Franco Egidio,M
Anna Concepita,F
Sandro Endrio,M
Adele Anna,F
Lino Gaetano,M
Cosimo ?,M
Massimiliano Carmelo,M
Cosimo?,M
Fabrizio Salvatore,M
Antonella Gerald.,F
Stefano Giusep.,M
Ruy Bals Vittorio,M
Maria Concetta Immac,F
Antonio Crocefisso,M
Corrado Francesco,M
Gaspero,M
Giacomo Rocco,M
Cirino Antonio,M
Luigi Detto Gigi,M
Viviano Enrico,M
Vito Giorgio,M
Jari Luigi,M
Giampieto,M
Mimina,F
Cesario Giovanni,M
Andrea Paolo Filippo,M
Vito Pietro,M
Guido Nicola,M
Antonio Oscar,M
Crocefisso Ugo,M
Mauro Vitale,M
Ippazio Paolo,M
Germano Luca,M
Giovanni Maxim,M
Rosario Claudio,M
Francescso,M
Carlo Quintino,M
Daniele Fortunato,M
Claudio Augusto,M
Gaurano,M
Eletta,F
Pirro,M
Gianfranco Enrico,M
Antonio Enrico,M
Alessya,F
Liano,M
Edoaldo,M
Gaddo Lucio,M
Rosalia Maura,F
Rodomonte Augusto,M
Massimo Innocenzo,M
Adalino,M
Carlo P.,M
Emanuele Franco,M
Paolo G.,M
Roberto Angiolo,M
Giovanni Luigi F,M
Maila,M
Pier Giordano,M
Alberto S.,M
Paola M.,F
Savatore D.,M
Mirna In Orsetti,F
Maria\,giulia In Pell,F
Anna Maria Maccari,F
Francalicia,F
